simp_agrmt	sing_agr	in mins hat	in mins hawwe
simp_agrmt	sing_agr	in mins kin	in mins kinne
simp_agrmt	sing_agr	in mins komt	in mins komme
simp_agrmt	sing_agr	in mins wit	in mins witte
simp_agrmt	sing_agr	in mins set	in mins sette
simp_agrmt	sing_agr	in mins leit	in mins lige
simp_agrmt	sing_agr	in mins is lang	in mins binne lang
simp_agrmt	sing_agr	in mins is koart	in mins binne koart
simp_agrmt	sing_agr	in mins is âld	in mins binne âld
simp_agrmt	sing_agr	in mins is jong	in mins binne jong
simp_agrmt	sing_agr	in man hat	in man hawwe
simp_agrmt	sing_agr	in man kin	in man kinne
simp_agrmt	sing_agr	in man komt	in man komme
simp_agrmt	sing_agr	in man wit	in man witte
simp_agrmt	sing_agr	in man set	in man sette
simp_agrmt	sing_agr	in man leit	in man lige
simp_agrmt	sing_agr	in man is lang	in man binne lang
simp_agrmt	sing_agr	in man is koart	in man binne koart
simp_agrmt	sing_agr	in man is âld	in man binne âld
simp_agrmt	sing_agr	in man is jong	in man binne jong
simp_agrmt	sing_agr	in heit hat	in heit hawwe
simp_agrmt	sing_agr	in heit kin	in heit kinne
simp_agrmt	sing_agr	in heit komt	in heit komme
simp_agrmt	sing_agr	in heit wit	in heit witte
simp_agrmt	sing_agr	in heit set	in heit sette
simp_agrmt	sing_agr	in heit leit	in heit lige
simp_agrmt	sing_agr	in heit is lang	in heit binne lang
simp_agrmt	sing_agr	in heit is koart	in heit binne koart
simp_agrmt	sing_agr	in heit is âld	in heit binne âld
simp_agrmt	sing_agr	in heit is jong	in heit binne jong
simp_agrmt	sing_agr	in mem hat	in mem hawwe
simp_agrmt	sing_agr	in mem kin	in mem kinne
simp_agrmt	sing_agr	in mem komt	in mem komme
simp_agrmt	sing_agr	in mem wit	in mem witte
simp_agrmt	sing_agr	in mem set	in mem sette
simp_agrmt	sing_agr	in mem leit	in mem lige
simp_agrmt	sing_agr	in mem is lang	in mem binne lang
simp_agrmt	sing_agr	in mem is koart	in mem binne koart
simp_agrmt	sing_agr	in mem is âld	in mem binne âld
simp_agrmt	sing_agr	in mem is jong	in mem binne jong
simp_agrmt	sing_agr	in frou hat	in frou hawwe
simp_agrmt	sing_agr	in frou kin	in frou kinne
simp_agrmt	sing_agr	in frou komt	in frou komme
simp_agrmt	sing_agr	in frou wit	in frou witte
simp_agrmt	sing_agr	in frou set	in frou sette
simp_agrmt	sing_agr	in frou leit	in frou lige
simp_agrmt	sing_agr	in frou is lang	in frou binne lang
simp_agrmt	sing_agr	in frou is koart	in frou binne koart
simp_agrmt	sing_agr	in frou is âld	in frou binne âld
simp_agrmt	sing_agr	in frou is jong	in frou binne jong
simp_agrmt	sing_agr	in plysje hat	in plysje hawwe
simp_agrmt	sing_agr	in plysje kin	in plysje kinne
simp_agrmt	sing_agr	in plysje komt	in plysje komme
simp_agrmt	sing_agr	in plysje wit	in plysje witte
simp_agrmt	sing_agr	in plysje set	in plysje sette
simp_agrmt	sing_agr	in plysje leit	in plysje lige
simp_agrmt	sing_agr	in plysje is lang	in plysje binne lang
simp_agrmt	sing_agr	in plysje is koart	in plysje binne koart
simp_agrmt	sing_agr	in plysje is âld	in plysje binne âld
simp_agrmt	sing_agr	in plysje is jong	in plysje binne jong
simp_agrmt	sing_agr	in famke hat	in famke hawwe
simp_agrmt	sing_agr	in famke kin	in famke kinne
simp_agrmt	sing_agr	in famke komt	in famke komme
simp_agrmt	sing_agr	in famke wit	in famke witte
simp_agrmt	sing_agr	in famke set	in famke sette
simp_agrmt	sing_agr	in famke leit	in famke lige
simp_agrmt	sing_agr	in famke is lang	in famke binne lang
simp_agrmt	sing_agr	in famke is koart	in famke binne koart
simp_agrmt	sing_agr	in famke is âld	in famke binne âld
simp_agrmt	sing_agr	in famke is jong	in famke binne jong
simp_agrmt	sing_agr	in jonge hat	in jonge hawwe
simp_agrmt	sing_agr	in jonge kin	in jonge kinne
simp_agrmt	sing_agr	in jonge komt	in jonge komme
